,id,time (delta),RSSI (dBm)
8205,12288,1:,-56
8206,12288,1:,-56
8213,7169,21:,-61
8214,12288,1:,-56
8215,12288,1:,-56
8222,7169,21:,-61
8223,12288,1:,-56
8224,12288,1:,-56
8231,7169,21:,-61
8232,12288,1:,-56
8233,12288,1:,-56
8240,7169,21:,-61
8241,12288,2:,-56
8242,12288,2:,-56
8249,7169,21:,-61
8250,12288,2:,-56
8251,12288,2:,-56
8258,7169,21:,-61
8259,12288,2:,-56
8260,12288,2:,-56
8267,7169,22:,-61
8268,12288,2:,-56
8269,12288,2:,-56
8276,7169,22:,-61
8277,12288,2:,-56
8278,12288,2:,-56
8285,7169,22:,-61
8286,12288,2:,-56
8287,12288,2:,-56
8294,7169,22:,-61
8295,12288,2:,-56
8296,12288,2:,-56
8303,7169,22:,-61
8304,12288,2:,-56
8305,12288,2:,-56
8312,7169,22:,-61
8313,12288,2:,-56
8314,12288,2:,-56
8321,7169,22:,-61
8322,12288,2:,-56
8323,12288,2:,-56
8330,7169,22:,-61
8331,12288,3:,-56
8332,12288,3:,-56
8339,7169,22:,-61
8340,12288,3:,-56
8341,12288,3:,-56
8348,7169,22:,-61
8349,12288,3:,-56
8350,12288,3:,-56
8357,7169,23:,-61
8358,12288,3:,-56
8359,12288,3:,-56
8366,7169,23:,-61
8367,12288,3:,-56
8368,12288,3:,-56
8375,7169,23:,-61
8376,12288,3:,-56
8377,12288,3:,-56
8384,7169,23:,-61
8385,12288,3:,-56
8386,12288,3:,-56
8393,7169,23:,-61
8394,12288,3:,-56
8395,12288,3:,-56
8402,7169,23:,-61
8403,12288,3:,-56
8404,12288,3:,-56
8411,7169,23:,-61
8412,12288,3:,-56
8413,12288,3:,-56
8420,7169,23:,-61
8421,12288,4:,-56
8422,12288,4:,-56
8429,7169,23:,-61
8430,12288,4:,-56
8431,12288,4:,-56
8438,7169,23:,-61
8439,12288,4:,-56
8440,12288,4:,-56
8447,7169,24:,-61
8448,12288,4:,-56
8449,12288,4:,-56
8456,7169,24:,-61
8457,12288,4:,-56
8458,12288,4:,-56
8465,7169,24:,-61
8466,12288,4:,-56
8467,12288,4:,-56
8474,7169,24:,-61
8475,12288,4:,-56
8476,12288,4:,-56
8483,7169,24:,-61
8484,12288,4:,-56
8485,12288,4:,-56
8492,7169,24:,-61
8493,12288,4:,-56
8494,12288,4:,-56
8501,7169,24:,-61
8502,12288,4:,-56
8503,12288,4:,-56
8510,7169,24:,-61
8511,12288,5:,-56
8512,12288,5:,-56
8519,7169,24:,-61
8520,12288,5:,-56
8521,12288,5:,-56
8528,7169,24:,-61
8529,12288,5:,-56
8530,12288,5:,-56
8537,7169,25:,-61
8538,12288,0:,-55
8539,12288,0:,-55
8546,7169,25:,-61
8547,12288,0:,-55
8548,12288,0:,-55
8555,7169,25:,-61
8556,12288,0:,-55
8557,12288,0:,-55
8564,7169,25:,-61
8565,12288,0:,-55
8566,12288,0:,-55
8573,7169,25:,-61
8574,12288,0:,-55
8575,12288,0:,-55
8582,7169,25:,-61
8583,12288,0:,-55
8584,12288,0:,-55
8591,7169,25:,-61
8592,12288,0:,-55
8593,12288,0:,-55
8600,7169,25:,-61
8601,12288,0:,-55
8602,12288,0:,-55
8609,7169,25:,-61
8610,12288,0:,-55
8611,12288,0:,-55
8618,7169,25:,-61
8619,12288,0:,-55
8620,12288,0:,-55
8627,7169,26:,-61
8628,12288,1:,-55
8629,12288,1:,-55
8636,7169,26:,-61
8637,12288,1:,-55
8638,12288,1:,-55
8645,7169,26:,-61
8646,12288,1:,-55
8647,12288,1:,-55
8654,7169,26:,-61
8655,12288,1:,-55
8656,12288,1:,-55
8663,7169,26:,-61
8664,12288,1:,-55
8665,12288,1:,-55
8672,7169,26:,-61
8673,12288,1:,-55
8674,12288,1:,-55
8681,7169,26:,-61
8682,12288,1:,-55
8683,12288,1:,-55
8690,7169,26:,-61
8691,12288,1:,-55
8692,12288,1:,-55
8699,7169,26:,-61
8700,12288,1:,-55
8701,12288,1:,-55
8708,7169,26:,-61
8709,12288,1:,-55
8710,12288,1:,-55
8717,7169,27:,-61
8718,12288,2:,-55
8719,12288,2:,-55
8726,7169,27:,-61
8727,12288,2:,-55
8728,12288,2:,-55
8735,7169,27:,-61
8736,12288,2:,-55
8737,12288,2:,-55
8744,7169,27:,-61
8745,12288,2:,-55
8746,12288,2:,-55
8753,7169,27:,-61
8754,12288,2:,-55
8755,12288,2:,-55
8762,7169,27:,-61
8763,12288,2:,-55
8764,12288,2:,-55
8771,7169,27:,-61
8772,12288,2:,-55
8773,12288,2:,-55
8780,7169,27:,-61
8781,12288,2:,-55
8782,12288,2:,-55
8789,7169,27:,-61
8790,12288,2:,-55
8791,12288,2:,-55
8798,7169,27:,-61
8799,12288,2:,-55
8800,12288,2:,-55
8807,7169,28:,-61
8808,12288,3:,-55
8809,12288,3:,-55
8816,7169,28:,-61
8817,12288,3:,-55
8818,12288,3:,-55
8825,7169,28:,-61
8826,12288,3:,-55
8827,12288,3:,-55
8834,7169,28:,-61
8835,12288,3:,-55
8836,12288,3:,-55
8843,7169,28:,-61
8844,12288,3:,-55
8845,12288,3:,-55
8852,7169,28:,-61
8853,12288,3:,-55
8854,12288,3:,-55
8861,7169,28:,-61
8862,12288,3:,-55
8863,12288,3:,-55
8870,7169,28:,-61
8871,12288,3:,-55
8872,12288,3:,-55
8879,7169,28:,-61
8880,12288,3:,-55
8881,12288,3:,-55
8888,7169,28:,-61
8889,12288,3:,-55
8890,12288,3:,-55
8897,7169,29:,-61
8898,12288,4:,-55
8899,12288,4:,-55
8906,7169,29:,-61
8907,12288,4:,-55
8908,12288,4:,-55
8915,7169,29:,-61
8916,12288,4:,-55
8917,12288,4:,-55
8924,7169,29:,-61
8925,12288,4:,-55
8926,12288,4:,-55
8933,7169,29:,-61
8934,12288,4:,-55
8935,12288,4:,-55
8942,7169,29:,-61
8943,12288,4:,-55
8944,12288,4:,-55
8951,7169,29:,-61
8952,12288,4:,-55
8953,12288,4:,-55
8960,7169,29:,-61
8961,12288,4:,-55
8962,12288,4:,-55
8969,7169,29:,-61
8970,12288,4:,-55
8971,12288,4:,-55
8978,7169,29:,-61
8979,12288,4:,-55
8980,12288,4:,-55
8987,7169,30:,-61
8988,12288,5:,-55
8989,12288,5:,-55
8996,7169,30:,-61
8997,12288,5:,-55
8998,12288,5:,-55
9005,7169,30:,-61
9006,12288,5:,-55
9007,12288,5:,-55
9014,7169,30:,-61
9015,12288,5:,-55
9016,12288,5:,-55
9023,7169,30:,-61
9024,12288,5:,-55
9025,12288,5:,-55
9032,7169,30:,-61
9033,12288,5:,-55
9034,12288,5:,-55
9041,7169,30:,-61
9042,12288,5:,-55
9043,12288,5:,-55
9050,7169,30:,-61
9051,12288,5:,-55
9052,12288,5:,-55
9059,7169,30:,-61
9060,12288,5:,-55
9061,12288,5:,-55
9068,7169,30:,-61
9069,12288,5:,-55
9070,12288,5:,-55
9077,7169,31:,-61
9078,12288,6:,-55
9079,12288,6:,-55
9086,7169,31:,-61
9087,12288,6:,-55
9088,12288,6:,-55
9095,7169,31:,-61
9096,12288,6:,-55
9097,12288,6:,-55
9104,7169,31:,-61
9105,12288,6:,-55
9106,12288,6:,-55
9113,7169,31:,-61
9114,12288,6:,-55
9115,12288,6:,-55
9122,7169,31:,-61
9123,12288,6:,-55
9124,12288,6:,-55
9131,7169,31:,-61
9132,12288,6:,-55
9133,12288,6:,-55
9140,7169,31:,-61
9141,12288,6:,-55
9142,12288,6:,-55
9149,7169,31:,-61
9150,12288,6:,-55
9151,12288,6:,-55
9158,7169,31:,-61
9159,12288,6:,-55
9160,12288,6:,-55
9167,7169,32:,-61
9168,12288,7:,-55
9169,12288,7:,-55
9176,7169,32:,-61
9177,12288,7:,-55
9178,12288,7:,-55
9185,7169,32:,-61
9186,12288,7:,-55
9187,12288,7:,-55
9194,7169,32:,-61
9195,12288,7:,-55
9196,12288,7:,-55
9203,7169,32:,-61
9204,12288,7:,-55
9205,12288,7:,-55
9212,7169,32:,-61
9213,12288,7:,-55
9214,12288,7:,-55
9221,7169,32:,-61
9222,12288,7:,-55
9223,12288,7:,-55
9230,7169,32:,-61
9231,12288,7:,-55
9232,12288,7:,-55
9239,7169,32:,-61
9240,12288,7:,-55
9241,12288,7:,-55
9248,7169,32:,-61
9249,12288,7:,-55
9250,12288,7:,-55
9257,7169,33:,-61
9258,12288,8:,-55
9259,12288,8:,-55
9266,7169,33:,-61
9267,12288,8:,-55
9268,12288,8:,-55
9275,7169,33:,-61
9276,12288,8:,-55
9277,12288,8:,-55
9284,7169,33:,-61
9285,12288,8:,-55
9286,12288,8:,-55
9293,7169,33:,-61
9294,12288,8:,-55
9295,12288,8:,-55
9302,7169,33:,-61
9303,12288,8:,-55
9304,12288,8:,-55
9311,7169,33:,-61
9312,12288,8:,-55
9313,12288,8:,-55
9320,7169,33:,-61
9321,12288,8:,-55
9322,12288,8:,-55
9329,7169,33:,-61
9330,12288,8:,-55
9331,12288,8:,-55
9338,7169,33:,-61
9339,12288,8:,-55
9340,12288,8:,-55
9347,7169,34:,-61
9348,12288,9:,-55
9349,12288,9:,-55
9356,7169,34:,-61
9357,12288,9:,-55
9358,12288,9:,-55
9365,7169,34:,-61
9366,12288,9:,-55
9367,12288,9:,-55
9374,7169,34:,-61
9375,12288,9:,-55
9376,12288,9:,-55
9383,7169,34:,-61
9384,12288,9:,-55
9385,12288,9:,-55
9392,7169,34:,-61
9393,12288,9:,-55
9394,12288,9:,-55
9401,7169,34:,-61
9402,12288,9:,-55
9403,12288,9:,-55
9410,7169,34:,-61
9411,12288,9:,-55
9412,12288,9:,-55
9419,7169,34:,-61
9420,12288,9:,-55
9421,12288,9:,-55
9428,7169,34:,-61
9429,12288,9:,-55
9430,12288,9:,-55
9437,7169,35:,-61
9438,12288,10:,-55
9439,12288,10:,-55
9446,7169,35:,-61
9447,12288,10:,-55
9448,12288,10:,-55
9455,7169,35:,-61
9456,12288,10:,-55
9457,12288,10:,-55
9464,7169,35:,-61
9465,12288,10:,-55
9466,12288,10:,-55
9473,7169,35:,-61
9474,12288,10:,-55
9475,12288,10:,-55
9482,7169,35:,-61
9483,12288,10:,-55
9484,12288,10:,-55
9491,7169,35:,-61
9492,12288,10:,-55
9493,12288,10:,-55
9500,7169,35:,-61
9501,12288,10:,-55
9502,12288,10:,-55
9509,7169,35:,-61
9510,12288,10:,-55
9511,12288,10:,-55
9518,7169,35:,-61
9519,12288,10:,-55
9520,12288,10:,-55
9527,7169,36:,-61
9528,12288,11:,-55
9529,12288,11:,-55
9536,7169,36:,-61
9537,12288,11:,-55
9538,12288,11:,-55
9545,7169,36:,-61
9546,12288,11:,-55
9547,12288,11:,-55
9554,7169,36:,-61
9555,12288,11:,-55
9556,12288,11:,-55
9563,7169,36:,-61
9564,12288,11:,-55
9565,12288,11:,-55
9572,7169,36:,-61
9573,12288,11:,-55
9574,12288,11:,-55
9581,7169,36:,-61
9582,12288,11:,-55
9583,12288,11:,-55
9590,7169,36:,-61
9591,12288,11:,-55
9592,12288,11:,-55
9599,7169,36:,-61
9600,12288,11:,-55
9601,12288,11:,-55
9608,7169,36:,-61
9609,12288,11:,-55
9610,12288,11:,-55
9617,7169,37:,-61
9618,12288,12:,-55
9619,12288,12:,-55
9626,7169,37:,-61
9627,12288,12:,-55
9628,12288,12:,-55
9635,7169,37:,-61
9636,12288,12:,-55
9637,12288,12:,-55
9644,7169,37:,-61
9645,12288,12:,-55
9646,12288,12:,-55
9653,7169,37:,-61
9654,12288,12:,-55
9655,12288,12:,-55
9662,7169,37:,-61
9663,12288,12:,-55
9664,12288,12:,-55
9671,7169,37:,-61
9672,12288,12:,-55
9673,12288,12:,-55
9680,7169,37:,-61
9681,12288,12:,-55
9682,12288,12:,-55
9689,7169,37:,-61
9690,12288,12:,-55
9691,12288,12:,-55
9698,7169,37:,-61
9699,12288,12:,-55
9700,12288,12:,-55
9707,7169,38:,-61
9708,12288,13:,-55
9709,12288,13:,-55
9716,7169,38:,-61
9717,12288,13:,-55
9718,12288,13:,-55
9725,7169,38:,-61
9726,12288,13:,-55
9727,12288,13:,-55
9734,7169,38:,-61
9735,12288,13:,-55
9736,12288,13:,-55
9743,7169,38:,-61
9744,12288,13:,-55
9745,12288,13:,-55
9752,7169,38:,-61
9753,12288,13:,-55
9754,12288,13:,-55
9761,7169,38:,-61
9762,12288,13:,-55
9763,12288,13:,-55
9770,7169,38:,-61
9771,12288,13:,-55
9772,12288,13:,-55
9779,7169,38:,-61
9780,12288,13:,-55
9781,12288,13:,-55
9788,7169,38:,-61
9789,12288,13:,-55
9790,12288,13:,-55
9797,7169,39:,-61
9798,12288,14:,-55
9799,12288,14:,-55
9806,7169,39:,-61
9807,12288,14:,-55
9808,12288,14:,-55
9815,7169,39:,-61
9816,12288,14:,-55
9817,12288,14:,-55
9824,7169,39:,-61
9825,12288,14:,-55
9826,12288,14:,-55
9833,7169,39:,-61
9834,12288,0:,-56
9835,12288,0:,-56
9842,7169,39:,-61
9843,12288,0:,-56
9844,12288,0:,-56
9851,7169,39:,-61
9852,12288,0:,-56
9853,12288,0:,-56
9860,7169,39:,-61
9861,12288,0:,-56
9862,12288,0:,-56
9869,7169,39:,-61
9870,12288,0:,-56
9871,12288,0:,-56
9878,7169,39:,-61
9879,12288,0:,-56
9880,12288,0:,-56
9887,7169,40:,-61
9888,12288,0:,-56
9889,12288,0:,-56
9896,7169,40:,-61
9897,12288,0:,-56
9898,12288,0:,-56
9905,7169,40:,-61
9906,12288,0:,-56
9907,12288,0:,-56
9914,7169,40:,-61
9915,12288,0:,-56
9916,12288,0:,-56
9923,7169,40:,-61
9924,12288,1:,-56
9925,12288,1:,-56
9932,7169,40:,-61
9933,12288,1:,-56
9934,12288,1:,-56
9941,7169,40:,-61
9942,12288,1:,-56
9943,12288,1:,-56
9950,7169,40:,-61
9951,12288,1:,-56
9952,12288,1:,-56
9959,7169,40:,-61
9960,12288,1:,-56
9961,12288,1:,-56
9968,7169,40:,-61
9969,12288,1:,-56
9970,12288,1:,-56
9977,7169,41:,-61
9978,12288,1:,-56
9979,12288,1:,-56
9986,7169,41:,-61
9987,12288,1:,-56
9988,12288,1:,-56
9995,7169,41:,-61
9996,12288,1:,-56
9997,12288,1:,-56
10004,7169,41:,-61
10005,12288,1:,-56
10006,12288,1:,-56
10013,7169,41:,-61
10014,12288,2:,-56
10015,12288,2:,-56
10022,7169,41:,-61
10023,12288,2:,-56
10024,12288,2:,-56
10031,7169,41:,-61
10032,12288,2:,-56
10033,12288,2:,-56
10040,7169,41:,-61
10041,12288,2:,-56
10042,12288,2:,-56
10049,7169,41:,-61
10050,12288,2:,-56
10051,12288,2:,-56
10058,7169,41:,-61
10059,12288,2:,-56
10060,12288,2:,-56
10067,7169,42:,-61
10068,12288,2:,-56
10069,12288,2:,-56
10076,7169,42:,-61
10077,12288,2:,-56
10078,12288,2:,-56
10085,7169,42:,-61
10086,12288,2:,-56
10087,12288,2:,-56
10094,7169,42:,-61
10095,12288,2:,-56
10096,12288,2:,-56
10103,7169,42:,-61
10104,12288,3:,-56
10105,12288,3:,-56
10112,7169,42:,-61
10113,12288,3:,-56
10114,12288,3:,-56
10121,7169,42:,-61
10122,12288,3:,-56
10123,12288,3:,-56
10130,7169,42:,-61
10131,12288,3:,-56
10132,12288,3:,-56
10139,7169,42:,-61
10140,12288,3:,-56
10141,12288,3:,-56
10148,7169,42:,-61
10149,12288,3:,-56
10150,12288,3:,-56
10157,7169,43:,-61
10158,12288,3:,-56
10159,12288,3:,-56
10166,7169,43:,-61
10167,12288,3:,-56
10168,12288,3:,-56
10175,7169,43:,-61
10176,12288,3:,-56
10177,12288,3:,-56
10184,7169,43:,-61
10185,12288,3:,-56
10186,12288,3:,-56
10193,7169,43:,-61
10194,12288,4:,-56
10195,12288,4:,-56
10202,7169,43:,-61
10203,12288,4:,-56
10204,12288,4:,-56
10211,7169,43:,-61
10212,12288,4:,-56
10213,12288,4:,-56
10220,7169,43:,-61
10221,12288,4:,-56
10222,12288,4:,-56
10230,7169,43:,-61
10231,12288,4:,-56
10232,12288,4:,-56
10239,7169,43:,-61
10240,12288,4:,-56
10241,12288,4:,-56
10248,7169,44:,-61
10249,12288,4:,-56
10250,12288,4:,-56
10257,7169,44:,-61
10258,12288,4:,-56
10259,12288,4:,-56
10266,7169,44:,-61
10267,12288,4:,-56
10268,12288,4:,-56
10275,7169,44:,-61
10276,12288,4:,-56
10277,12288,4:,-56
10284,7169,44:,-61
10285,12288,5:,-56
10286,12288,5:,-56
10293,7169,44:,-61
10294,12288,0:,-56
10295,12288,0:,-56
10302,7169,44:,-61
10303,12288,0:,-56
10304,12288,0:,-56
10311,7169,44:,-61
10312,12288,0:,-56
10313,12288,0:,-56
10320,7169,44:,-61
10321,12288,0:,-56
10322,12288,0:,-56
10329,7169,44:,-61
10330,12288,0:,-56
10331,12288,0:,-56
10338,7169,45:,-61
10339,12288,0:,-56
10340,12288,0:,-56
10347,7169,45:,-61
10348,12288,0:,-56
10349,12288,0:,-56
10356,7169,45:,-61
10357,12288,0:,-56
10358,12288,0:,-56
10365,7169,45:,-61
10366,12288,0:,-56
10367,12288,0:,-56
10374,7169,45:,-61
10375,12288,0:,-56
10376,12288,0:,-56
10383,7169,45:,-61
10384,12288,1:,-56
10385,12288,1:,-56
10392,7169,45:,-61
10393,12288,1:,-56
10394,12288,1:,-56
10401,7169,45:,-61
10402,12288,1:,-56
10403,12288,1:,-56
10410,7169,45:,-61
10411,12288,1:,-56
10412,12288,1:,-56
10419,7169,45:,-61
10420,12288,1:,-56
10421,12288,1:,-56
10428,7169,46:,-61
10429,12288,1:,-56
10430,12288,1:,-56
10437,7169,46:,-61
10438,12288,1:,-56
10439,12288,1:,-56
10446,7169,46:,-61
10447,12288,1:,-56
10448,12288,1:,-56
10455,7169,46:,-61
10456,12288,1:,-56
10457,12288,1:,-56
10464,7169,46:,-61
10465,12288,1:,-56
10466,12288,1:,-56
10473,7169,46:,-61
10474,12288,2:,-56
10475,12288,2:,-56
10482,7169,46:,-61
10483,12288,2:,-56
10484,12288,2:,-56
10491,7169,46:,-61
10492,12288,2:,-56
10493,12288,2:,-56
10500,7169,46:,-61
10501,12288,2:,-56
10502,12288,2:,-56
10509,7169,46:,-61
10510,12288,0:,-56
10511,12288,0:,-56
10518,7169,47:,-61
10519,12288,0:,-56
10520,12288,0:,-56
10527,7169,47:,-61
10528,12288,0:,-56
10529,12288,0:,-56
10536,7169,47:,-61
10537,12288,0:,-56
10538,12288,0:,-56
10545,7169,47:,-61
10546,12288,0:,-56
10547,12288,0:,-56
10554,7169,47:,-61
10555,12288,0:,-56
10556,12288,0:,-56
10563,7169,47:,-61
10564,12288,0:,-56
10565,12288,0:,-56
10572,7169,47:,-61
10573,12288,0:,-56
10574,12288,0:,-56
10581,7169,47:,-61
10582,12288,0:,-56
10583,12288,0:,-56
10590,7169,47:,-61
10591,12288,0:,-56
10592,12288,0:,-56
10599,7169,47:,-61
10600,12288,1:,-56
10601,12288,1:,-56
10608,7169,48:,-61
10609,12288,1:,-56
10610,12288,1:,-56
10617,7169,48:,-61
10618,12288,1:,-56
10619,12288,1:,-56
10626,7169,48:,-61
10627,12288,1:,-56
10628,12288,1:,-56
10635,7169,48:,-61
10636,12288,1:,-56
10637,12288,1:,-56
10644,7169,48:,-61
10645,12288,1:,-56
10646,12288,1:,-56
10653,7169,48:,-61
10654,12288,1:,-56
10655,12288,1:,-56
10662,7169,48:,-61
10663,12288,1:,-56
10664,12288,1:,-56
10671,7169,48:,-61
10672,12288,1:,-56
10673,12288,1:,-56
10680,7169,48:,-61
10681,12288,1:,-56
10682,12288,1:,-56
10689,7169,48:,-61
10690,12288,2:,-56
10691,12288,2:,-56
10698,7169,49:,-61
10699,12288,2:,-56
10700,12288,2:,-56
10707,7169,49:,-61
10708,12288,2:,-56
10709,12288,2:,-56
10716,7169,49:,-61
10717,12288,0:,-56
10718,12288,0:,-56
10725,7169,49:,-61
10726,12288,0:,-56
10727,12288,0:,-56
10734,7169,49:,-61
10735,12288,0:,-56
10736,12288,0:,-56
10743,7169,49:,-61
10744,12288,0:,-56
10745,12288,0:,-56
10752,7169,49:,-61
10753,12288,0:,-56
10754,12288,0:,-56
10761,7169,49:,-61
10762,12288,0:,-56
10763,12288,0:,-56
10770,7169,49:,-61
10771,12288,0:,-56
10772,12288,0:,-56
10779,7169,49:,-61
10780,12288,0:,-56
10781,12288,0:,-56
10788,7169,50:,-61
10789,12288,0:,-56
10790,12288,0:,-56
10797,7169,50:,-61
10798,12288,0:,-56
10799,12288,0:,-56
10806,7169,50:,-61
10807,12288,1:,-56
10808,12288,1:,-56
10815,7169,50:,-61
10816,12288,1:,-56
10817,12288,1:,-56
10824,7169,50:,-61
10825,12288,1:,-56
10826,12288,1:,-56
10833,7169,50:,-61
10834,12288,1:,-56
10835,12288,1:,-56
10842,7169,50:,-61
10843,12288,1:,-56
10844,12288,1:,-56
10851,7169,50:,-61
10852,12288,1:,-56
10853,12288,1:,-56
10860,7169,50:,-61
10861,12288,1:,-56
10862,12288,1:,-56
10869,7169,50:,-61
10870,12288,1:,-56
10871,12288,1:,-56
10878,7169,51:,-61
10879,12288,1:,-56
10880,12288,1:,-56
10887,7169,51:,-61
10888,12288,1:,-56
10889,12288,1:,-56
10896,7169,51:,-61
10897,12288,2:,-56
10898,12288,2:,-56
10905,7169,51:,-61
10906,12288,2:,-56
10907,12288,2:,-56
10914,7169,51:,-61
10915,12288,2:,-56
10916,12288,2:,-56
10923,7169,51:,-61
10924,12288,2:,-56
10925,12288,2:,-56
10932,7169,51:,-61
10933,12288,2:,-56
10934,12288,2:,-56
10941,7169,51:,-61
10942,12288,2:,-56
10943,12288,2:,-56
10950,7169,51:,-61
10951,12288,2:,-56
10952,12288,2:,-56
10959,7169,51:,-61
10960,12288,2:,-56
10961,12288,2:,-56
10968,7169,52:,-61
10969,12288,2:,-56
10970,12288,2:,-56
10977,7169,52:,-61
10978,12288,2:,-56
10979,12288,2:,-56
10986,7169,52:,-61
10987,12288,3:,-56
10988,12288,3:,-56
10995,7169,52:,-61
10996,12288,3:,-56
10997,12288,3:,-56
11004,7169,52:,-61
11005,12288,3:,-56
11006,12288,3:,-56
11013,7169,52:,-61
11014,12288,3:,-56
11015,12288,3:,-56
11022,7169,52:,-61
11023,12288,3:,-56
11024,12288,3:,-56
11031,7169,52:,-61
11032,12288,3:,-56
11033,12288,3:,-56
11040,7169,52:,-61
11041,12288,3:,-56
11042,12288,3:,-56
11049,7169,52:,-61
11050,12288,3:,-56
11051,12288,3:,-56
11058,7169,53:,-61
11059,12288,3:,-56
11060,12288,3:,-56
11067,7169,53:,-61
11068,12288,3:,-56
11069,12288,3:,-56
11076,7169,53:,-61
11077,12288,4:,-56
11078,12288,4:,-56
11085,7169,53:,-61
11086,12288,4:,-56
11087,12288,4:,-56
11094,7169,53:,-61
11095,12288,4:,-56
11096,12288,4:,-56
11103,7169,53:,-61
11104,12288,4:,-56
11105,12288,4:,-56
11112,7169,53:,-61
11113,12288,4:,-56
11114,12288,4:,-56
11121,7169,53:,-61
11122,12288,4:,-56
11123,12288,4:,-56
11130,7169,53:,-61
11131,12288,4:,-56
11132,12288,4:,-56
11139,7169,53:,-61
11140,12288,4:,-56
11141,12288,4:,-56
11148,7169,54:,-61
11149,12288,4:,-56
11150,12288,4:,-56
11157,7169,54:,-61
11158,12288,4:,-56
11159,12288,4:,-56
11166,7169,54:,-61
11167,12288,5:,-56
11168,12288,5:,-56
11175,7169,54:,-61
11176,12288,5:,-56
11177,12288,5:,-56
11184,7169,54:,-61
11185,12288,5:,-56
11186,12288,5:,-56
11193,7169,54:,-61
11194,12288,5:,-56
11195,12288,5:,-56
11202,7169,54:,-61
11203,12288,5:,-56
11204,12288,5:,-56
11211,7169,54:,-61
11212,12288,5:,-56
11213,12288,5:,-56
11220,7169,54:,-61
11221,12288,5:,-56
11222,12288,5:,-56
11229,7169,54:,-61
11230,12288,5:,-56
11231,12288,5:,-56
11238,7169,55:,-61
11239,12288,5:,-56
11240,12288,5:,-56
11247,7169,55:,-61
11248,12288,5:,-56
11249,12288,5:,-56
11256,7169,55:,-61
11257,12288,6:,-56
11258,12288,6:,-56
11265,7169,55:,-61
11266,12288,0:,-56
11267,12288,0:,-56
11274,7169,55:,-61
11275,12288,0:,-56
11276,12288,0:,-56
11283,7169,55:,-61
11284,12288,0:,-56
11285,12288,0:,-56
11292,7169,55:,-61
11293,12288,0:,-56
11294,12288,0:,-56
11301,7169,55:,-61
11302,12288,0:,-56
11303,12288,0:,-56
11310,7169,55:,-61
11311,12288,0:,-56
11312,12288,0:,-56
11319,7169,55:,-61
11320,12288,0:,-56
11321,12288,0:,-56
11328,7169,56:,-61
11329,12288,0:,-56
11330,12288,0:,-56
11337,7169,56:,-61
11338,12288,0:,-56
11339,12288,0:,-56
11346,7169,56:,-61
11347,12288,0:,-56
11348,12288,0:,-56
11355,7169,56:,-61
11356,12288,1:,-56
11357,12288,1:,-56
11364,7169,56:,-61
11365,12288,1:,-56
11366,12288,1:,-56
11373,7169,56:,-61
11374,12288,1:,-56
11375,12288,1:,-56
11382,7169,56:,-61
11383,12288,1:,-56
11384,12288,1:,-56
11391,7169,56:,-61
11392,12288,1:,-56
11393,12288,1:,-56
11400,7169,56:,-61
11401,12288,1:,-56
11402,12288,1:,-56
11409,7169,56:,-61
11410,12288,1:,-56
11411,12288,1:,-56
11418,7169,57:,-61
11419,12288,1:,-56
11420,12288,1:,-56
11427,7169,57:,-61
11428,12288,1:,-56
11429,12288,1:,-56
11436,7169,57:,-61
11437,12288,1:,-56
11438,12288,1:,-56
11445,7169,57:,-61
11446,12288,2:,-56
11447,12288,2:,-56
11454,7169,57:,-61
11455,12288,2:,-56
11456,12288,2:,-56
11463,7169,57:,-61
11464,12288,2:,-56
11465,12288,2:,-56
11472,7169,57:,-61
11473,12288,2:,-56
11474,12288,2:,-56
11481,7169,57:,-61
11482,12288,2:,-56
11483,12288,2:,-56
11490,7169,57:,-61
11491,12288,2:,-56
11492,12288,2:,-56
11499,7169,57:,-61
11500,12288,2:,-56
11501,12288,2:,-56
11508,7169,58:,-61
11509,12288,2:,-56
11510,12288,2:,-56
11517,7169,58:,-61
11518,12288,2:,-56
11519,12288,2:,-56
11526,7169,58:,-61
11527,12288,2:,-56
11528,12288,2:,-56
11535,7169,58:,-61
11536,12288,3:,-56
11537,12288,3:,-56
11544,7169,58:,-61
11545,12288,3:,-56
11546,12288,3:,-56
11553,7169,58:,-61
11554,12288,3:,-56
11555,12288,3:,-56
11562,7169,58:,-61
11563,12288,3:,-56
11564,12288,3:,-56
11571,7169,58:,-61
11572,12288,3:,-56
11573,12288,3:,-56
11580,7169,58:,-61
11581,12288,3:,-56
11582,12288,3:,-56
11589,7169,58:,-61
11590,12288,3:,-56
11591,12288,3:,-56
11598,7169,59:,-61
11599,12288,3:,-56
11600,12288,3:,-56
11607,7169,59:,-61
11608,12288,3:,-56
11609,12288,3:,-56
11616,7169,59:,-61
11617,12288,3:,-56
11618,12288,3:,-56
11625,7169,59:,-61
11626,12288,4:,-56
11627,12288,4:,-56
11634,7169,59:,-61
11635,12288,4:,-56
11636,12288,4:,-56
11643,7169,59:,-61
11644,12288,4:,-56
11645,12288,4:,-56
11652,7169,59:,-61
11653,12288,4:,-56
11654,12288,4:,-56
11661,7169,59:,-61
11662,12288,4:,-56
11663,12288,4:,-56
11670,7169,59:,-61
11671,12288,4:,-56
11672,12288,4:,-56
11679,7169,59:,-61
11680,12288,4:,-56
11681,12288,4:,-56
11688,7169,60:,-61
11689,12288,4:,-56
11690,12288,4:,-56
11697,7169,60:,-61
11698,12288,4:,-56
