,id,time (delta),RSSI (dBm)
8488,0,0:,0
8489,0,0:,0
8496,0,0:,0
8497,0,0:,0
8498,0,0:,0
8505,0,0:,0
8506,0,0:,0
8507,0,0:,0
8514,0,0:,0
8515,0,0:,0
8516,0,0:,0
8523,0,0:,0
8524,0,0:,0
8525,0,0:,0
8532,0,0:,0
8533,0,0:,0
8534,0,0:,0
8541,0,0:,0
8542,0,0:,0
8543,0,0:,0
8550,0,0:,0
8551,0,0:,0
8552,0,0:,0
8559,0,0:,0
8560,0,0:,0
8561,0,0:,0
8568,0,0:,0
8569,0,0:,0
8570,0,0:,0
8577,0,0:,0
8578,0,0:,0
8579,0,0:,0
8586,0,0:,0
8587,0,0:,0
8588,0,0:,0
8595,0,0:,0
8596,0,0:,0
8597,0,0:,0
8604,0,0:,0
8605,0,0:,0
8606,0,0:,0
8613,0,0:,0
8614,0,0:,0
8615,0,0:,0
8622,0,0:,0
8623,0,0:,0
8624,0,0:,0
8631,0,0:,0
8632,0,0:,0
8633,0,0:,0
8640,0,0:,0
8641,0,0:,0
8642,0,0:,0
8649,0,0:,0
8650,0,0:,0
8651,0,0:,0
8658,0,0:,0
8659,0,0:,0
8660,0,0:,0
8667,0,0:,0
8668,0,0:,0
8669,0,0:,0
8676,0,0:,0
8677,0,0:,0
8678,0,0:,0
8685,0,0:,0
8686,0,0:,0
8687,0,0:,0
8694,0,0:,0
8695,0,0:,0
8696,0,0:,0
8703,0,0:,0
8704,0,0:,0
8705,0,0:,0
8712,0,0:,0
8713,0,0:,0
8714,0,0:,0
8721,0,0:,0
8722,0,0:,0
8723,0,0:,0
8730,0,0:,0
8731,0,0:,0
8732,0,0:,0
8739,0,0:,0
8740,0,0:,0
8741,0,0:,0
8748,0,0:,0
8749,0,0:,0
8750,0,0:,0
8757,0,0:,0
8758,0,0:,0
8759,0,0:,0
8766,0,0:,0
8767,0,0:,0
8768,0,0:,0
8775,0,0:,0
8776,0,0:,0
8777,0,0:,0
8784,0,0:,0
8785,0,0:,0
8786,0,0:,0
8793,0,0:,0
8794,0,0:,0
8795,0,0:,0
8802,0,0:,0
8803,0,0:,0
8804,0,0:,0
8811,0,0:,0
8812,0,0:,0
8813,0,0:,0
8820,0,0:,0
8821,0,0:,0
8822,0,0:,0
8829,0,0:,0
8830,0,0:,0
8831,0,0:,0
8838,0,0:,0
8839,0,0:,0
8840,0,0:,0
8847,0,0:,0
8848,0,0:,0
8849,0,0:,0
8856,0,0:,0
8857,0,0:,0
8858,0,0:,0
8865,0,0:,0
8866,0,0:,0
8867,0,0:,0
8874,0,0:,0
8875,0,0:,0
8876,0,0:,0
8883,0,0:,0
8884,0,0:,0
8885,0,0:,0
8892,0,0:,0
8893,0,0:,0
8894,0,0:,0
8901,0,0:,0
8902,0,0:,0
8903,0,0:,0
8910,0,0:,0
8911,0,0:,0
8912,0,0:,0
8919,0,0:,0
8920,0,0:,0
8921,0,0:,0
8928,0,0:,0
8929,0,0:,0
8930,0,0:,0
8937,0,0:,0
8938,0,0:,0
8939,0,0:,0
8946,0,0:,0
8947,0,0:,0
8948,0,0:,0
8955,0,0:,0
8956,0,0:,0
8957,0,0:,0
8964,0,0:,0
8965,0,0:,0
8966,0,0:,0
8973,0,0:,0
8974,0,0:,0
8975,0,0:,0
8982,0,0:,0
8983,0,0:,0
8984,0,0:,0
8991,0,0:,0
8992,0,0:,0
8993,0,0:,0
9000,0,0:,0
9001,0,0:,0
9002,0,0:,0
9009,0,0:,0
9010,0,0:,0
9011,0,0:,0
9018,0,0:,0
9019,0,0:,0
9020,0,0:,0
9027,0,0:,0
9028,0,0:,0
9029,0,0:,0
9036,0,0:,0
9037,0,0:,0
9038,0,0:,0
9045,0,0:,0
9046,0,0:,0
9047,0,0:,0
9054,0,0:,0
9055,0,0:,0
9056,0,0:,0
9063,0,0:,0
9064,0,0:,0
9065,0,0:,0
9072,0,0:,0
9073,0,0:,0
9074,0,0:,0
9081,0,0:,0
9082,0,0:,0
9083,0,0:,0
9090,0,0:,0
9091,0,0:,0
9092,0,0:,0
9099,0,0:,0
9100,0,0:,0
9101,0,0:,0
9108,0,0:,0
9109,0,0:,0
9110,0,0:,0
9117,0,0:,0
9118,0,0:,0
9119,0,0:,0
9126,0,0:,0
9127,0,0:,0
9128,0,0:,0
9135,0,0:,0
9136,0,0:,0
9137,0,0:,0
9144,0,0:,0
9145,0,0:,0
9146,0,0:,0
9153,0,0:,0
9154,0,0:,0
9155,0,0:,0
9162,0,0:,0
9163,0,0:,0
9164,0,0:,0
9171,0,0:,0
9172,0,0:,0
9173,0,0:,0
9180,0,0:,0
9181,0,0:,0
9182,0,0:,0
9189,0,0:,0
9190,0,0:,0
9191,0,0:,0
9198,0,0:,0
9199,0,0:,0
9200,0,0:,0
9207,0,0:,0
9208,0,0:,0
9209,0,0:,0
9216,0,0:,0
9217,0,0:,0
9218,0,0:,0
9225,0,0:,0
9226,0,0:,0
9227,0,0:,0
9234,0,0:,0
9235,0,0:,0
9236,0,0:,0
9243,0,0:,0
9244,0,0:,0
9245,0,0:,0
9252,0,0:,0
9253,0,0:,0
9254,0,0:,0
9261,0,0:,0
9262,0,0:,0
9263,0,0:,0
9270,0,0:,0
9271,0,0:,0
9272,0,0:,0
9279,0,0:,0
9280,0,0:,0
9281,0,0:,0
9288,0,0:,0
9289,0,0:,0
9290,0,0:,0
9297,0,0:,0
9298,0,0:,0
9299,0,0:,0
9306,0,0:,0
9307,0,0:,0
9308,0,0:,0
9315,0,0:,0
9316,0,0:,0
9317,0,0:,0
9324,0,0:,0
9325,0,0:,0
9326,0,0:,0
9333,0,0:,0
9334,0,0:,0
9335,0,0:,0
9342,0,0:,0
9343,0,0:,0
9344,0,0:,0
9351,0,0:,0
9352,0,0:,0
9353,0,0:,0
9360,0,0:,0
9361,0,0:,0
9362,0,0:,0
9369,0,0:,0
9370,0,0:,0
9371,0,0:,0
9378,0,0:,0
9379,0,0:,0
9380,0,0:,0
9387,0,0:,0
9388,0,0:,0
9389,0,0:,0
9396,0,0:,0
9397,0,0:,0
9398,0,0:,0
9405,0,0:,0
9406,0,0:,0
9407,0,0:,0
9414,0,0:,0
9415,0,0:,0
9416,0,0:,0
9423,0,0:,0
9424,0,0:,0
9425,0,0:,0
9432,0,0:,0
9433,0,0:,0
9434,0,0:,0
9441,0,0:,0
9442,0,0:,0
9443,0,0:,0
9450,0,0:,0
9451,0,0:,0
9452,0,0:,0
9459,0,0:,0
9460,0,0:,0
9461,0,0:,0
9468,0,0:,0
9469,0,0:,0
9470,0,0:,0
9477,0,0:,0
9478,0,0:,0
9479,0,0:,0
9486,0,0:,0
9487,0,0:,0
9488,0,0:,0
9495,0,0:,0
9496,0,0:,0
9497,0,0:,0
9504,0,0:,0
9505,0,0:,0
9506,0,0:,0
9513,0,0:,0
9514,0,0:,0
9515,0,0:,0
9522,0,0:,0
9523,0,0:,0
9524,0,0:,0
9531,0,0:,0
9532,0,0:,0
9533,0,0:,0
9540,0,0:,0
9541,0,0:,0
9542,0,0:,0
9549,0,0:,0
9550,0,0:,0
9551,0,0:,0
9558,0,0:,0
9559,0,0:,0
9560,0,0:,0
9567,0,0:,0
9568,0,0:,0
9569,0,0:,0
9576,0,0:,0
9577,0,0:,0
9578,0,0:,0
9585,0,0:,0
9586,0,0:,0
9587,0,0:,0
9594,0,0:,0
9595,0,0:,0
9596,0,0:,0
9603,0,0:,0
9604,0,0:,0
9605,0,0:,0
9612,0,0:,0
9613,0,0:,0
9614,0,0:,0
9621,0,0:,0
9622,0,0:,0
9623,0,0:,0
9630,0,0:,0
9631,0,0:,0
9632,0,0:,0
9639,0,0:,0
9640,0,0:,0
9641,0,0:,0
9648,0,0:,0
9649,0,0:,0
9650,0,0:,0
9657,0,0:,0
9658,0,0:,0
9659,0,0:,0
9666,0,0:,0
9667,0,0:,0
9668,0,0:,0
9675,0,0:,0
9676,0,0:,0
9677,0,0:,0
9684,0,0:,0
9685,0,0:,0
9686,0,0:,0
9693,0,0:,0
9694,0,0:,0
9695,0,0:,0
9702,0,0:,0
9703,0,0:,0
9704,0,0:,0
9711,0,0:,0
9712,0,0:,0
9713,0,0:,0
9720,0,0:,0
9721,0,0:,0
9722,0,0:,0
9729,0,0:,0
9730,0,0:,0
9731,0,0:,0
9738,0,0:,0
9739,0,0:,0
9740,0,0:,0
9747,0,0:,0
9748,0,0:,0
9749,0,0:,0
9756,0,0:,0
9757,0,0:,0
9758,0,0:,0
9765,0,0:,0
9766,0,0:,0
9767,0,0:,0
9774,0,0:,0
9775,0,0:,0
9776,0,0:,0
9783,0,0:,0
9784,0,0:,0
9785,0,0:,0
9792,0,0:,0
9793,0,0:,0
9794,0,0:,0
9801,0,0:,0
9802,0,0:,0
9803,0,0:,0
9810,0,0:,0
9811,0,0:,0
9812,0,0:,0
9819,0,0:,0
9820,0,0:,0
9821,0,0:,0
9828,0,0:,0
9829,0,0:,0
9830,0,0:,0
9837,0,0:,0
9838,0,0:,0
9839,0,0:,0
9846,0,0:,0
9847,0,0:,0
9848,0,0:,0
9855,0,0:,0
9856,0,0:,0
9857,0,0:,0
9864,0,0:,0
9865,0,0:,0
9866,0,0:,0
9873,0,0:,0
9874,0,0:,0
9875,0,0:,0
9882,0,0:,0
9883,0,0:,0
9884,0,0:,0
9891,0,0:,0
9892,0,0:,0
9893,0,0:,0
9900,0,0:,0
9901,0,0:,0
9902,0,0:,0
9909,0,0:,0
9910,0,0:,0
9911,0,0:,0
9918,0,0:,0
9919,0,0:,0
9920,0,0:,0
9927,0,0:,0
9928,0,0:,0
9929,0,0:,0
9936,0,0:,0
9937,0,0:,0
9938,0,0:,0
9945,0,0:,0
9946,0,0:,0
9947,0,0:,0
9954,0,0:,0
9955,0,0:,0
9956,0,0:,0
9963,0,0:,0
9964,0,0:,0
9965,0,0:,0
9972,0,0:,0
9973,0,0:,0
9974,0,0:,0
9981,0,0:,0
9982,0,0:,0
9983,0,0:,0
9990,0,0:,0
9991,0,0:,0
9992,0,0:,0
9999,0,0:,0
10000,0,0:,0
10001,0,0:,0
10008,0,0:,0
10009,0,0:,0
10010,0,0:,0
10017,0,0:,0
10018,0,0:,0
10019,0,0:,0
10026,0,0:,0
10027,0,0:,0
10028,0,0:,0
10035,0,0:,0
10036,0,0:,0
10037,0,0:,0
10044,0,0:,0
10045,0,0:,0
10046,0,0:,0
10053,0,0:,0
10054,0,0:,0
10055,0,0:,0
10062,0,0:,0
10063,0,0:,0
10064,0,0:,0
10071,0,0:,0
10072,0,0:,0
10073,0,0:,0
10080,0,0:,0
10081,0,0:,0
10082,0,0:,0
10089,0,0:,0
10090,0,0:,0
10091,0,0:,0
10098,0,0:,0
10099,0,0:,0
10100,0,0:,0
10107,0,0:,0
10108,0,0:,0
10109,0,0:,0
10116,0,0:,0
10117,0,0:,0
10118,0,0:,0
10125,0,0:,0
10126,0,0:,0
10127,0,0:,0
10134,0,0:,0
10135,0,0:,0
10136,0,0:,0
10143,0,0:,0
10144,0,0:,0
10145,0,0:,0
10152,0,0:,0
10153,0,0:,0
10154,0,0:,0
10161,0,0:,0
10162,0,0:,0
10163,0,0:,0
10170,0,0:,0
10171,0,0:,0
10172,0,0:,0
10179,0,0:,0
10180,0,0:,0
10181,0,0:,0
10188,0,0:,0
10189,0,0:,0
10190,0,0:,0
10197,0,0:,0
10198,0,0:,0
10199,0,0:,0
10206,0,0:,0
10207,0,0:,0
10208,0,0:,0
10215,0,0:,0
10216,0,0:,0
10217,0,0:,0
10224,0,0:,0
10225,0,0:,0
10226,0,0:,0
10233,0,0:,0
10234,0,0:,0
10235,0,0:,0
10242,0,0:,0
10243,0,0:,0
10244,0,0:,0
10251,0,0:,0
10252,0,0:,0
10253,0,0:,0
10260,0,0:,0
10261,0,0:,0
10262,0,0:,0
10269,0,0:,0
10270,0,0:,0
10271,0,0:,0
10278,0,0:,0
10279,0,0:,0
10280,0,0:,0
10287,0,0:,0
10288,0,0:,0
10289,0,0:,0
10296,0,0:,0
10297,0,0:,0
10298,0,0:,0
10305,0,0:,0
10306,0,0:,0
10307,0,0:,0
10314,0,0:,0
10315,0,0:,0
10316,0,0:,0
10323,0,0:,0
10324,0,0:,0
10325,0,0:,0
10332,0,0:,0
10333,0,0:,0
10334,0,0:,0
10341,0,0:,0
10342,0,0:,0
10343,0,0:,0
10350,0,0:,0
10351,0,0:,0
10352,0,0:,0
10359,0,0:,0
10360,0,0:,0
10361,0,0:,0
10368,0,0:,0
10369,0,0:,0
10370,0,0:,0
10377,0,0:,0
10378,0,0:,0
10379,0,0:,0
10386,0,0:,0
10387,0,0:,0
10388,0,0:,0
10395,0,0:,0
10396,0,0:,0
10397,0,0:,0
10404,0,0:,0
10405,0,0:,0
10406,0,0:,0
10413,0,0:,0
10414,0,0:,0
10415,0,0:,0
10422,0,0:,0
10423,0,0:,0
10424,0,0:,0
10431,0,0:,0
10432,0,0:,0
10433,0,0:,0
10440,0,0:,0
10441,0,0:,0
10442,0,0:,0
10449,0,0:,0
10450,0,0:,0
10451,0,0:,0
10458,0,0:,0
10459,0,0:,0
10460,0,0:,0
10467,0,0:,0
10468,0,0:,0
10469,0,0:,0
10476,0,0:,0
10477,0,0:,0
10478,0,0:,0
10485,0,0:,0
10486,0,0:,0
10487,0,0:,0
10494,0,0:,0
10495,0,0:,0
10496,0,0:,0
10503,0,0:,0
10504,0,0:,0
10505,0,0:,0
10512,0,0:,0
10513,0,0:,0
10514,0,0:,0
10521,0,0:,0
10522,0,0:,0
10523,0,0:,0
10530,0,0:,0
10531,0,0:,0
10532,0,0:,0
10539,0,0:,0
10540,0,0:,0
10541,0,0:,0
10548,0,0:,0
10549,0,0:,0
10550,0,0:,0
10557,0,0:,0
10558,0,0:,0
10559,0,0:,0
10566,0,0:,0
10567,0,0:,0
10568,0,0:,0
10575,0,0:,0
10576,0,0:,0
10577,0,0:,0
10584,0,0:,0
10585,0,0:,0
10586,0,0:,0
10593,0,0:,0
10594,0,0:,0
10595,0,0:,0
10602,0,0:,0
10603,0,0:,0
10604,0,0:,0
10611,0,0:,0
10612,0,0:,0
10613,0,0:,0
10620,0,0:,0
10621,0,0:,0
10622,0,0:,0
10629,0,0:,0
10630,0,0:,0
10631,0,0:,0
10638,0,0:,0
10639,0,0:,0
10640,0,0:,0
10647,0,0:,0
10648,0,0:,0
10649,0,0:,0
10656,0,0:,0
10657,0,0:,0
10658,0,0:,0
10665,0,0:,0
10666,0,0:,0
10667,0,0:,0
10674,0,0:,0
10675,0,0:,0
10676,0,0:,0
10683,0,0:,0
10684,0,0:,0
10685,0,0:,0
10692,0,0:,0
10693,0,0:,0
10694,0,0:,0
10701,0,0:,0
10702,0,0:,0
10703,0,0:,0
10710,0,0:,0
10711,0,0:,0
10712,0,0:,0
10719,0,0:,0
10720,0,0:,0
10721,0,0:,0
10728,0,0:,0
10729,0,0:,0
10730,0,0:,0
10737,0,0:,0
10738,0,0:,0
10739,0,0:,0
10746,0,0:,0
10747,0,0:,0
10748,0,0:,0
10755,0,0:,0
10756,0,0:,0
10757,0,0:,0
10764,0,0:,0
10765,0,0:,0
10766,0,0:,0
10773,0,0:,0
10774,0,0:,0
10775,0,0:,0
10782,0,0:,0
10783,0,0:,0
10784,0,0:,0
10791,0,0:,0
10792,0,0:,0
10793,0,0:,0
10800,0,0:,0
10801,0,0:,0
10802,0,0:,0
10809,0,0:,0
10810,0,0:,0
10811,0,0:,0
10818,0,0:,0
10819,0,0:,0
10820,0,0:,0
10827,0,0:,0
10828,0,0:,0
10829,0,0:,0
10836,0,0:,0
10837,0,0:,0
10838,0,0:,0
10845,0,0:,0
10846,0,0:,0
10847,0,0:,0
10854,0,0:,0
10855,0,0:,0
10856,0,0:,0
10863,0,0:,0
10864,0,0:,0
10865,0,0:,0
10872,0,0:,0
10873,0,0:,0
10874,0,0:,0
10881,0,0:,0
10882,0,0:,0
10883,0,0:,0
10890,0,0:,0
10891,0,0:,0
10892,0,0:,0
10899,0,0:,0
10900,0,0:,0
10901,0,0:,0
10908,0,0:,0
10909,0,0:,0
10910,0,0:,0
10917,0,0:,0
10918,0,0:,0
10919,0,0:,0
10926,0,0:,0
10927,0,0:,0
10928,0,0:,0
10935,0,0:,0
10936,0,0:,0
10937,0,0:,0
10944,0,0:,0
10945,0,0:,0
10946,0,0:,0
10953,0,0:,0
10954,0,0:,0
10955,0,0:,0
10962,0,0:,0
10963,0,0:,0
10964,0,0:,0
10971,0,0:,0
10972,0,0:,0
10973,0,0:,0
10980,0,0:,0
10981,0,0:,0
10982,0,0:,0
10989,0,0:,0
10990,0,0:,0
10991,0,0:,0
10998,0,0:,0
10999,0,0:,0
11000,0,0:,0
11007,0,0:,0
11008,0,0:,0
11009,0,0:,0
11016,0,0:,0
11017,0,0:,0
11018,0,0:,0
11025,0,0:,0
11026,0,0:,0
11027,0,0:,0
11034,0,0:,0
11035,0,0:,0
11036,0,0:,0
11043,0,0:,0
11044,0,0:,0
11045,0,0:,0
11052,0,0:,0
11053,0,0:,0
11054,0,0:,0
11061,0,0:,0
11062,0,0:,0
11063,0,0:,0
11070,0,0:,0
11071,0,0:,0
11072,0,0:,0
11079,0,0:,0
11080,0,0:,0
11081,0,0:,0
11088,0,0:,0
11089,0,0:,0
11090,0,0:,0
11097,0,0:,0
11098,0,0:,0
11099,0,0:,0
11106,0,0:,0
11107,0,0:,0
11108,0,0:,0
11115,0,0:,0
11116,0,0:,0
11117,0,0:,0
11124,0,0:,0
11125,0,0:,0
11126,0,0:,0
11133,0,0:,0
11134,0,0:,0
11135,0,0:,0
11142,0,0:,0
11143,0,0:,0
11144,0,0:,0
11151,0,0:,0
11152,0,0:,0
11153,0,0:,0
11160,0,0:,0
11161,0,0:,0
11162,0,0:,0
11169,0,0:,0
11170,0,0:,0
11171,0,0:,0
11178,0,0:,0
11179,0,0:,0
11180,0,0:,0
11187,0,0:,0
11188,0,0:,0
11189,0,0:,0
11196,0,0:,0
11197,0,0:,0
11198,0,0:,0
11205,0,0:,0
11206,0,0:,0
11207,0,0:,0
11214,0,0:,0
11215,0,0:,0
11216,0,0:,0
11223,0,0:,0
11224,0,0:,0
11225,0,0:,0
11232,0,0:,0
11233,0,0:,0
11234,0,0:,0
11241,0,0:,0
11242,0,0:,0
11243,0,0:,0
11250,0,0:,0
11251,0,0:,0
11252,0,0:,0
11259,0,0:,0
11260,0,0:,0
11261,0,0:,0
11268,0,0:,0
11269,0,0:,0
11270,0,0:,0
11277,0,0:,0
11278,0,0:,0
11279,0,0:,0
11286,0,0:,0
11287,0,0:,0
11288,0,0:,0
11295,0,0:,0
11296,0,0:,0
11297,0,0:,0
11304,0,0:,0
11305,0,0:,0
11306,0,0:,0
11313,0,0:,0
11314,0,0:,0
11315,0,0:,0
11322,0,0:,0
11323,0,0:,0
11324,0,0:,0
11331,0,0:,0
11332,0,0:,0
11333,0,0:,0
11340,0,0:,0
11341,0,0:,0
11342,0,0:,0
11349,0,0:,0
11350,0,0:,0
11351,0,0:,0
11358,0,0:,0
11359,0,0:,0
11360,0,0:,0
11367,0,0:,0
11368,0,0:,0
11369,0,0:,0
11376,0,0:,0
11377,0,0:,0
11378,0,0:,0
11385,0,0:,0
11386,0,0:,0
11387,0,0:,0
11394,0,0:,0
11395,0,0:,0
11396,0,0:,0
11403,0,0:,0
11404,0,0:,0
11405,0,0:,0
11412,0,0:,0
11413,0,0:,0
11414,0,0:,0
11421,0,0:,0
11422,0,0:,0
11423,0,0:,0
11430,0,0:,0
11431,0,0:,0
11432,0,0:,0
11439,0,0:,0
11440,0,0:,0
11441,0,0:,0
11448,0,0:,0
11449,0,0:,0
11450,0,0:,0
11457,0,0:,0
11458,0,0:,0
11459,0,0:,0
11466,0,0:,0
11467,0,0:,0
11468,0,0:,0
11475,0,0:,0
11476,0,0:,0
11477,0,0:,0
11484,0,0:,0
11485,0,0:,0
11486,0,0:,0
11493,0,0:,0
11494,0,0:,0
11495,0,0:,0
11502,0,0:,0
11503,0,0:,0
11504,0,0:,0
11511,0,0:,0
11512,0,0:,0
11513,0,0:,0
11520,0,0:,0
11521,0,0:,0
11522,0,0:,0
11529,0,0:,0
11530,0,0:,0
11531,0,0:,0
11538,0,0:,0
11539,0,0:,0
11540,0,0:,0
11547,0,0:,0
11548,0,0:,0
11549,0,0:,0
11556,0,0:,0
11557,0,0:,0
11558,0,0:,0
11565,0,0:,0
11566,0,0:,0
11567,0,0:,0
11574,0,0:,0
11575,0,0:,0
11576,0,0:,0
11583,0,0:,0
11584,0,0:,0
11585,0,0:,0
11592,0,0:,0
11593,0,0:,0
11594,0,0:,0
11601,0,0:,0
11602,0,0:,0
11603,0,0:,0
11610,0,0:,0
11611,0,0:,0
11612,0,0:,0
11619,0,0:,0
11620,0,0:,0
11621,0,0:,0
11628,0,0:,0
11629,0,0:,0
11630,0,0:,0
11637,0,0:,0
11638,0,0:,0
11639,0,0:,0
11646,0,0:,0
11647,0,0:,0
11648,0,0:,0
11655,0,0:,0
11656,0,0:,0
11657,0,0:,0
11664,0,0:,0
11665,0,0:,0
11666,0,0:,0
11673,0,0:,0
11674,0,0:,0
11675,0,0:,0
11682,0,0:,0
11683,0,0:,0
11684,0,0:,0
11691,0,0:,0
11692,0,0:,0
11693,0,0:,0
11700,0,0:,0
11701,0,0:,0
11702,0,0:,0
11709,0,0:,0
11710,0,0:,0
11711,0,0:,0
11718,0,0:,0
11719,0,0:,0
11720,0,0:,0
11727,0,0:,0
11728,0,0:,0
11729,0,0:,0
11736,0,0:,0
11737,0,0:,0
11738,0,0:,0
11745,0,0:,0
11746,0,0:,0
11747,0,0:,0
11754,0,0:,0
11755,0,0:,0
11756,0,0:,0
11763,0,0:,0
11764,0,0:,0
11765,0,0:,0
11772,0,0:,0
11773,0,0:,0
11774,0,0:,0
11781,0,0:,0
11782,0,0:,0
11783,0,0:,0
11790,0,0:,0
11791,0,0:,0
11792,0,0:,0
11799,0,0:,0
11800,0,0:,0
11801,0,0:,0
11808,0,0:,0
11809,0,0:,0
11810,0,0:,0
11817,0,0:,0
11818,0,0:,0
11819,0,0:,0
11826,0,0:,0
11827,0,0:,0
11828,0,0:,0
11835,0,0:,0
11836,0,0:,0
11837,0,0:,0
11844,0,0:,0
11845,0,0:,0
11846,0,0:,0
11853,0,0:,0
11854,0,0:,0
11855,0,0:,0
11862,0,0:,0
11863,0,0:,0
11864,0,0:,0
11871,0,0:,0
11872,0,0:,0
11873,0,0:,0
11880,0,0:,0
11881,0,0:,0
11882,0,0:,0
11889,0,0:,0
11890,0,0:,0
11891,0,0:,0
11898,0,0:,0
11899,0,0:,0
11900,0,0:,0
11907,0,0:,0
11908,0,0:,0
11909,0,0:,0
11916,0,0:,0
11917,0,0:,0
11918,0,0:,0
11925,0,0:,0
11926,0,0:,0
11927,0,0:,0
11934,0,0:,0
11935,0,0:,0
11936,0,0:,0
11943,0,0:,0
11944,0,0:,0
11945,0,0:,0
11952,0,0:,0
11953,0,0:,0
11954,0,0:,0
11961,0,0:,0
11962,0,0:,0
11963,0,0:,0
11970,0,0:,0
11971,0,0:,0
11972,0,0:,0
11979,0,0:,0
11980,0,0:,0
11981,0,0:,0
11988,0,0:,0
11989,0,0:,0
11990,0,0:,0
11997,0,0:,0
11998,0,0:,0
11999,0,0:,0
12006,0,0:,0
12007,0,0:,0
12008,0,0:,0
12015,0,0:,0
12016,0,0:,0
12017,0,0:,0
12024,0,0:,0
12025,0,0:,0
12026,0,0:,0
12033,0,0:,0
12034,0,0:,0
12035,0,0:,0
12042,0,0:,0
12043,0,0:,0
12044,0,0:,0
12051,0,0:,0
12052,0,0:,0
12053,0,0:,0
12060,0,0:,0
12061,0,0:,0
12062,0,0:,0
12069,0,0:,0
12070,0,0:,0
12071,0,0:,0
12078,0,0:,0
12079,0,0:,0
12080,0,0:,0
12087,0,0:,0
12088,0,0:,0
12089,0,0:,0
12096,0,0:,0
12097,0,0:,0
12098,0,0:,0
12105,0,0:,0
12106,0,0:,0
12107,0,0:,0
12114,0,0:,0
12115,0,0:,0
12116,0,0:,0
12123,0,0:,0
12124,0,0:,0
12125,0,0:,0
12132,0,0:,0
12133,0,0:,0
12134,0,0:,0
12141,0,0:,0
12142,0,0:,0
12143,0,0:,0
12150,0,0:,0
12151,0,0:,0
12152,0,0:,0
12159,0,0:,0
12160,0,0:,0
12161,0,0:,0
12168,0,0:,0
12169,0,0:,0
12170,0,0:,0
12177,0,0:,0
12178,0,0:,0
12179,0,0:,0
12186,0,0:,0
12187,0,0:,0
12188,0,0:,0
12195,0,0:,0
12196,0,0:,0
12197,0,0:,0
12204,0,0:,0
12205,0,0:,0
12206,0,0:,0
12213,0,0:,0
12214,0,0:,0
12215,0,0:,0
12222,0,0:,0
12223,0,0:,0
12224,0,0:,0
12231,0,0:,0
12232,0,0:,0
12233,0,0:,0
12240,0,0:,0
12241,0,0:,0
12242,0,0:,0
12249,0,0:,0
12250,0,0:,0
12251,0,0:,0
12258,0,0:,0
12259,0,0:,0
12260,0,0:,0
12267,0,0:,0
12268,0,0:,0
12269,0,0:,0
12276,0,0:,0
12277,0,0:,0
12278,0,0:,0
12285,0,0:,0
12286,0,0:,0
12287,0,0:,0
12294,0,0:,0
12295,0,0:,0
12296,0,0:,0
12303,0,0:,0
12304,0,0:,0
12305,0,0:,0
12312,0,0:,0
12313,0,0:,0
12314,0,0:,0
12321,0,0:,0
12322,0,0:,0
12323,0,0:,0
12330,0,0:,0
12331,0,0:,0
12332,0,0:,0
12339,0,0:,0
12340,0,0:,0
12341,0,0:,0
12348,0,0:,0
12349,0,0:,0
12350,0,0:,0
12357,0,0:,0
12358,0,0:,0
12359,0,0:,0
12366,0,0:,0
12367,0,0:,0
12368,0,0:,0
12375,0,0:,0
12376,0,0:,0
12377,0,0:,0
12384,0,0:,0
12385,0,0:,0
12386,0,0:,0
12393,0,0:,0
12394,0,0:,0
12395,0,0:,0
12402,0,0:,0
12403,0,0:,0
12404,0,0:,0
12411,0,0:,0
12412,0,0:,0
12413,0,0:,0
12420,0,0:,0
12421,0,0:,0
12422,0,0:,0
12429,0,0:,0
12430,0,0:,0
12431,0,0:,0
12438,0,0:,0
12439,0,0:,0
12440,0,0:,0
12447,0,0:,0
12448,0,0:,0
12449,0,0:,0
12456,0,0:,0
12457,0,0:,0
12458,0,0:,0
12465,0,0:,0
12466,0,0:,0
12467,0,0:,0
12474,0,0:,0
12475,0,0:,0
12476,0,0:,0
12483,0,0:,0
12484,0,0:,0
12485,0,0:,0
12492,0,0:,0
12493,0,0:,0
12494,0,0:,0
12501,0,0:,0
12502,0,0:,0
12503,0,0:,0
12510,0,0:,0
12511,0,0:,0
12512,0,0:,0
12519,0,0:,0
12520,0,0:,0
12521,0,0:,0
12528,0,0:,0
12529,0,0:,0
12530,0,0:,0
12537,0,0:,0
12538,0,0:,0
12539,0,0:,0
12546,0,0:,0
12547,0,0:,0
12548,0,0:,0
12555,0,0:,0
12556,0,0:,0
12557,0,0:,0
12564,0,0:,0
12565,0,0:,0
12566,0,0:,0
12573,0,0:,0
12574,0,0:,0
12575,0,0:,0
12582,0,0:,0
12583,0,0:,0
12584,0,0:,0
12591,0,0:,0
12592,0,0:,0
12593,0,0:,0
12600,0,0:,0
12601,0,0:,0
12602,0,0:,0
12609,0,0:,0
12610,0,0:,0
12611,0,0:,0
12618,0,0:,0
12619,0,0:,0
12620,0,0:,0
12627,0,0:,0
12628,0,0:,0
12629,0,0:,0
12636,0,0:,0
12637,0,0:,0
12638,0,0:,0
12645,0,0:,0
12646,0,0:,0
12647,0,0:,0
12654,0,0:,0
12655,0,0:,0
12656,0,0:,0
12663,0,0:,0
12664,0,0:,0
12665,0,0:,0
12672,0,0:,0
12673,0,0:,0
12674,0,0:,0
12681,0,0:,0
